"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320004,"LifeWise Essential Silver",38498WA032,,WAN001,WAS001,WAF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members have access to the LifeWise Primary network of providers when outside the Service Area. Our Service Area is Adams, Asotin, Benton, Columbia, Ferry, Garfield, Grant, Island, King, Kittitas, Lewis, Okanogan, Pend Oreille, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla, and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320004-05,"87% AV Level Silver Plan",87.82%,0.878158464,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$700 ","$700 per person | $1400 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$0 ","$1,800 ","$60 ","$700 ","$300 ","$1,000 ","$20 ",99%,"Not Applicable",No,"LifeWise Essential Silver","$700 ","$50 ","$600 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320004,"LifeWise Essential Silver",38498WA032,,WAN001,WAS001,WAF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members have access to the LifeWise Primary network of providers when outside the Service Area. Our Service Area is Adams, Asotin, Benton, Columbia, Ferry, Garfield, Grant, Island, King, Kittitas, Lewis, Okanogan, Pend Oreille, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla, and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320004-06,"94% AV Level Silver Plan",94.44%,0.944411906,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$100 ","$100 per person | $200 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$100 ","$0 ","$900 ","$60 ","$100 ","$200 ","$700 ","$20 ",99%,"Not Applicable",No,"LifeWise Essential Silver","$100 ","$30 ","$800 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320010,"LifeWise Cascade Complete Gold",38498WA032,,WAN001,WAS002,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320010-01,"Standard Gold On Exchange Plan",,0.818108857,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$2,300 ","$0 ","$60 ","$30 ","$1,800 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Complete Gold","$500 ","$1,200 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320010,"LifeWise Cascade Complete Gold",38498WA032,,WAN001,WAS002,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320010-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"LifeWise Cascade Complete Gold","$0 ","$0 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320010,"LifeWise Cascade Complete Gold",38498WA032,,WAN001,WAS002,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320010-03,"Limited Cost Sharing Plan Variation",,0.818108857,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$2,300 ","$0 ","$60 ","$30 ","$1,800 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Complete Gold","$500 ","$1,200 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-01,"Standard Silver On Exchange Plan",71.84%,0.715965017,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$9,750 ","$9750 per person | $19500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$3,000 ","$0 ","$60 ","$30 ","$2,100 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$600 ","$1,200 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$0 ","$0 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-03,"Limited Cost Sharing Plan Variation",71.84%,0.715965017,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$9,750 ","$9750 per person | $19500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$3,000 ","$0 ","$60 ","$30 ","$2,100 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$600 ","$1,200 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-04,"73% AV Level Silver Plan",73.95%,0.737302232,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,950 ","$7950 per person | $15900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",30.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$3,000 ","$0 ","$60 ","$30 ","$2,100 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$600 ","$1,100 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-05,"87% AV Level Silver Plan",87.87%,0.878538588,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$2,850 ","$2850 per person | $5700 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$750 ","$750 per person | $1500 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$750 ","$1,800 ","$70 ","$60 ","$30 ","$1,300 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$600 ","$900 ","$50 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320011,"LifeWise Cascade Silver",38498WA032,,WAN001,WAS002,WAF006,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320011-06,"94% AV Level Silver Plan",94.86%,0.948765645,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$2,400 ","$2400 per person | $4800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",15.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$600 ","$50 ","$60 ","$0 ","$700 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Silver","$0 ","$400 ","$90 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320012,"LifeWise Cascade Bronze",38498WA032,,WAN001,WAS002,WAF004,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320012-01,"Standard Bronze On Exchange Plan",64.97%,0.647422612,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,000 ","$10 ","$2,600 ","$60 ","$4,000 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Bronze","$2,700 ","$90 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320012,"LifeWise Cascade Bronze",38498WA032,,WAN001,WAS002,WAF004,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320012-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"LifeWise Cascade Bronze","$0 ","$0 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320012,"LifeWise Cascade Bronze",38498WA032,,WAN001,WAS002,WAF004,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,2,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members on Cascade Plans have access to select LifeWise Primary network of providers when outside the Service Area. Our Service Area is Asotin, Columbia, Garfield, Grant, King, Kittitas, Lewis, Okanogan, Pierce, Snohomish, Spokane, Stevens, Thurston, Walla Walla and Whitman Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320012-03,"Limited Cost Sharing Plan Variation",64.97%,0.647422612,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$10,150 ","$10150 per person | $20300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$6,000 ","$6000 per person | $12000 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,000 ","$10 ","$2,600 ","$60 ","$4,000 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Bronze","$2,700 ","$90 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320013,"LifeWise Cascade Select Complete Gold",38498WA032,,WAN003,WAS003,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members have access to the LifeWise Alpine network of providers when outside the Service Area. Our Service Area is Adams, Benton, Chelan, Clark, Cowlitz, Douglas, Ferry, Grays Harbor, Island, Klickitat, Lewis, Pend Oreille, Pierce, Skagit, Skamania, Spokane, Thurston,  Wahkiakum, Whatcom and Yakima Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320013-01,"Standard Gold On Exchange Plan",,0.818108857,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$2,300 ","$0 ","$60 ","$30 ","$1,800 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Select Complete Gold","$500 ","$1,200 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320013,"LifeWise Cascade Select Complete Gold",38498WA032,,WAN003,WAS003,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members have access to the LifeWise Alpine network of providers when outside the Service Area. Our Service Area is Adams, Benton, Chelan, Clark, Cowlitz, Douglas, Ferry, Grays Harbor, Island, Klickitat, Lewis, Pend Oreille, Pierce, Skagit, Skamania, Spokane, Thurston,  Wahkiakum, Whatcom and Yakima Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320013-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"LifeWise Cascade Select Complete Gold","$0 ","$0 ","$0 ","$0 "
2026,WA,,38498,SERFF,1,1/13/2026,,Individual,No,,38498WA0320013,"LifeWise Cascade Select Complete Gold",38498WA032,,WAN003,WAS003,WAF005,Existing,EPO,Gold,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2026,12/31/2026,No,"Emergency Services only",Yes,"LifeWise Members have access to the LifeWise Alpine network of providers when outside the Service Area. Our Service Area is Adams, Benton, Chelan, Clark, Cowlitz, Douglas, Ferry, Grays Harbor, Island, Klickitat, Lewis, Pend Oreille, Pierce, Skagit, Skamania, Spokane, Thurston,  Wahkiakum, Whatcom and Yakima Counties in Washington. Benefits are not provided for out-of network providers.",No,,,,,38498WA0320013-03,"Limited Cost Sharing Plan Variation",,0.818108857,Yes,Yes,No,100,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,000 ","$1000 per person | $2000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$2,300 ","$0 ","$60 ","$30 ","$1,800 ","$0 ","$20 ",99%,"Not Applicable",No,"LifeWise Cascade Select Complete Gold","$500 ","$1,200 ","$0 ","$0 "
